Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of I-kappaB Phosphorylation (GO:1903721)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	CX3CL1
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Cell Differentiation (GO:2000727)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Microglial Cell Migration (GO:1904141)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	CX3CL1
GO_Biological_Process_2023	Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	PTN
GO_Biological_Process_2023	Insulin Processing (GO:0030070)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	PCSK2
GO_Biological_Process_2023	Kidney Morphogenesis (GO:0060993)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	PPP3CA
GO_Biological_Process_2023	Leukocyte Chemotaxis Involved In Inflammatory Response (GO:0002232)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	PTN
GO_Biological_Process_2023	Negative Regulation Of Cellular Extravasation (GO:0002692)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	ENC1
GO_Biological_Process_2023	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	3/127	2.588639e-02	1.346529e-01	0	0	4.932491e+00	1.802351e+01	MEF2C;SIPA1L1;CHN1
GO_Biological_Process_2023	Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	2/51	2.692148e-02	1.346529e-01	0	0	8.267805e+00	2.988672e+01	MAPK1;IGFBP6
GO_Biological_Process_2023	Regulation Of Synapse Assembly (GO:0051963)	2/51	2.692148e-02	1.346529e-01	0	0	8.267805e+00	2.988672e+01	MEF2C;CLSTN1
GO_Biological_Process_2023	Regulation Of Peptide Hormone Secretion (GO:0090276)	2/52	2.790858e-02	1.346529e-01	0	0	8.102041e+00	2.899576e+01	SNAP25;STX1A
GO_Biological_Process_2023	Regulation Of Cell Development (GO:0060284)	2/52	2.790858e-02	1.346529e-01	0	0	8.102041e+00	2.899576e+01	PTN;CX3CL1
GO_Biological_Process_2023	Synapse Organization (GO:0050808)	3/131	2.803072e-02	1.346529e-01	0	0	4.777384e+00	1.707654e+01	GPM6A;CACNB3;CX3CL1
GO_Biological_Process_2023	Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	2/53	2.891008e-02	1.346529e-01	0	0	7.942777e+00	2.814575e+01	CAMK2A;CALM1
GO_Biological_Process_2023	Negative Regulation Of Dendritic Spine Development (GO:0061000)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	NGEF
GO_Biological_Process_2023	G Protein-Coupled Receptor Internalization (GO:0002031)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	ARR3
GO_Biological_Process_2023	SMAD Protein Complex Assembly (GO:0007183)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	FKBP1A
GO_Biological_Process_2023	Adult Feeding Behavior (GO:0008343)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	NPY
GO_Biological_Process_2023	Regulation Of Microglial Cell Migration (GO:1904139)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	CX3CL1
GO_Biological_Process_2023	Angiotensin-Activated Signaling Pathway (GO:0038166)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	CAMK2A
GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902108)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	CAMK2A
GO_Biological_Process_2023	Atrioventricular Valve Formation (GO:0003190)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	OLFM1
GO_Biological_Process_2023	Neurotransmitter Receptor Transport, Postsynaptic Endosome To Lysosome (GO:0098943)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	CACNG3
GO_Biological_Process_2023	Autophagosome Membrane Docking (GO:0016240)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	CALM1
GO_Biological_Process_2023	Regulation Of Norepinephrine Secretion (GO:0014061)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	STX1A
GO_Biological_Process_2023	Regulation Of Saliva Secretion (GO:0046877)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	PPP3CA
GO_Biological_Process_2023	Dendrite Arborization (GO:0140059)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	PTN
GO_Biological_Process_2023	Epithelial Cell Differentiation Involved In Kidney Development (GO:0035850)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Kidney Development (GO:0090184)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	PPP3CA
GO_Biological_Process_2023	Synaptic Vesicle Docking (GO:0016081)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	SNAP25
GO_Biological_Process_2023	Heart Trabecula Formation (GO:0060347)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	FKBP1A
GO_Biological_Process_2023	Positive Regulation Of Synaptic Plasticity (GO:0031915)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	CPLX2
GO_Biological_Process_2023	Locomotor Rhythm (GO:0045475)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	ID2
GO_Biological_Process_2023	Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	CALM1
GO_Biological_Process_2023	Monoacylglycerol Biosynthetic Process (GO:0006640)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	DGAT2L6
GO_Biological_Process_2023	Regulation Of I-kappaB Phosphorylation (GO:1903719)	1/6	2.963096e-02	1.346529e-01	0	0	4.019192e+01	1.414328e+02	CX3CL1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	2/54	2.992584e-02	1.346529e-01	0	0	7.789639e+00	2.733410e+01	MAPK1;PTN
GO_Biological_Process_2023	Positive Regulation Of GTPase Activity (GO:0043547)	4/234	2.995944e-02	1.346529e-01	0	0	3.563406e+00	1.250011e+01	SIPA1L1;RASGRF2;NGEF;CX3CL1
GO_Biological_Process_2023	Cellular Response To Metal Ion (GO:0071248)	3/135	3.026696e-02	1.352917e-01	0	0	4.631678e+00	1.620021e+01	MEF2C;ITPKA;MAPK1
GO_Biological_Process_2023	Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	2/55	3.095567e-02	1.368743e-01	0	0	7.642280e+00	2.655844e+01	EGR3;FGF3
GO_Biological_Process_2023	Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	2/55	3.095567e-02	1.368743e-01	0	0	7.642280e+00	2.655844e+01	MEF2C;CACNG3
GO_Biological_Process_2023	Peptidyl-Threonine Phosphorylation (GO:0018107)	2/58	3.412802e-02	1.369326e-01	0	0	7.231778e+00	2.442632e+01	CAMK2A;MAPK1
GO_Biological_Process_2023	Muscle Organ Development (GO:0007517)	2/58	3.412802e-02	1.369326e-01	0	0	7.231778e+00	2.442632e+01	MEF2C;EGR3
GO_Biological_Process_2023	Regulation Of Bone Mineralization (GO:0030500)	2/58	3.412802e-02	1.369326e-01	0	0	7.231778e+00	2.442632e+01	MEF2C;PTN
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	6/483	3.427476e-02	1.369326e-01	0	0	2.599090e+00	8.767630e+00	MEF2C;ID2;PTN;VIP;FGF3;CX3CL1
GO_Biological_Process_2023	Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	CALM2
GO_Biological_Process_2023	Regulation Of Extent Of Cell Growth (GO:0061387)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	OLFM1
GO_Biological_Process_2023	Negative Regulation Of Microglial Cell Activation (GO:1903979)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	CX3CL1
GO_Biological_Process_2023	Negative Regulation Of Muscle Cell Differentiation (GO:0051148)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	ID2
GO_Biological_Process_2023	Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	PTN
GO_Biological_Process_2023	Neuron Projection Arborization (GO:0140058)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	PTN
GO_Biological_Process_2023	Neurotransmitter Receptor Diffusion Trapping (GO:0099628)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	CACNG3
GO_Biological_Process_2023	Cellular Response To Angiotensin (GO:1904385)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	CAMK2A
GO_Biological_Process_2023	Response To Auditory Stimulus (GO:0010996)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	PTN
GO_Biological_Process_2023	Collecting Duct Development (GO:0072044)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	DACT2
GO_Biological_Process_2023	Positive Regulation Of Astrocyte Differentiation (GO:0048711)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	ID2
GO_Biological_Process_2023	Sodium-Dependent Phosphate Transport (GO:0044341)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	SLC17A7
GO_Biological_Process_2023	Positive Regulation Of Glial Cell Migration (GO:1903977)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	CX3CL1
GO_Biological_Process_2023	Positive Regulation Of Myeloid Cell Apoptotic Process (GO:0033034)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Oligodendrocyte Differentiation (GO:0048714)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	PTN
GO_Biological_Process_2023	Postsynaptic Neurotransmitter Receptor Diffusion Trapping (GO:0098970)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	CACNG3
GO_Biological_Process_2023	Mammary Gland Epithelial Cell Differentiation (GO:0060644)	1/7	3.448425e-02	1.369326e-01	0	0	3.349158e+01	1.127746e+02	ID2
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	3/149	3.881162e-02	1.480815e-01	0	0	4.184578e+00	1.359584e+01	CAMK2N1;CALM1;CALM2
GO_Biological_Process_2023	Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	PTN
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Blood Pressure (GO:0045777)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	ID2
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	STX1A
GO_Biological_Process_2023	Embryonic Digestive Tract Morphogenesis (GO:0048557)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	ID2
GO_Biological_Process_2023	Endochondral Ossification (GO:0001958)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	MEF2C
GO_Biological_Process_2023	Endothelial Cell Chemotaxis (GO:0035767)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	EGR3
GO_Biological_Process_2023	Synapse Pruning (GO:0098883)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	CX3CL1
GO_Biological_Process_2023	Integrin Activation (GO:0033622)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	CX3CL1
GO_Biological_Process_2023	Intestinal Epithelial Cell Differentiation (GO:0060575)	1/8	3.931350e-02	1.480815e-01	0	0	2.870563e+01	9.289679e+01	NPY
GO_Biological_Process_2023	Neuron Development (GO:0048666)	3/150	3.946427e-02	1.480815e-01	0	0	4.155902e+00	1.343337e+01	GPM6A;MEF2C;NPY
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	5/377	4.085167e-02	1.525875e-01	0	0	2.762875e+00	8.835142e+00	MAPK1;CALM1;CALM2;FGF3;CX3CL1
GO_Biological_Process_2023	Monocarboxylic Acid Biosynthetic Process (GO:0072330)	2/65	4.199313e-02	1.529204e-01	0	0	6.425980e+00	2.037196e+01	ALDH1A3;OSBPL1A
GO_Biological_Process_2023	Regulation Of Cell-Matrix Adhesion (GO:0001952)	2/65	4.199313e-02	1.529204e-01	0	0	6.425980e+00	2.037196e+01	ENC1;CX3CL1
GO_Biological_Process_2023	Positive Regulation Of Response To External Stimulus (GO:0032103)	3/155	4.281109e-02	1.529204e-01	0	0	4.018177e+00	1.266111e+01	CAMK2N1;PTN;CX3CL1
GO_Biological_Process_2023	B Cell Homeostasis (GO:0001782)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2023	Aspartate Transmembrane Transport (GO:0015810)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	SLC1A2
GO_Biological_Process_2023	Neuron Projection Regeneration (GO:0031102)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	PTN
GO_Biological_Process_2023	Neuron Remodeling (GO:0016322)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	CX3CL1
GO_Biological_Process_2023	Calcium Ion Transport Into Cytosol (GO:0060402)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	CACNB3
GO_Biological_Process_2023	Peptidyl-Serine Dephosphorylation (GO:0070262)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	PPP3CA
GO_Biological_Process_2023	Positive Regulation Of Cardiocyte Differentiation (GO:1905209)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2023	Skeletal Muscle Tissue Regeneration (GO:0043403)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	PPP3CA
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2023	Insulin Metabolic Process (GO:1901142)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	PCSK2
GO_Biological_Process_2023	Positive Regulation Of Skeletal Muscle Tissue Development (GO:0048643)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2023	Muscle Cell Fate Commitment (GO:0042693)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Actin Filament-Based Movement (GO:1903115)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	MYBPC3
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	1/9	4.411885e-02	1.529204e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2023	Skin Development (GO:0043588)	2/68	4.555225e-02	1.572225e-01	0	0	6.132962e+00	1.894408e+01	PPP3CA;DACT2
GO_Biological_Process_2023	Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	2/69	4.676264e-02	1.600495e-01	0	0	6.041121e+00	1.850196e+01	MEF2C;CACNG3
GO_Biological_Process_2023	Cellular Response To Calcium Ion (GO:0071277)	2/69	4.676264e-02	1.600495e-01	0	0	6.041121e+00	1.850196e+01	MEF2C;ITPKA
GO_Biological_Process_2023	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	2/70	4.798479e-02	1.610431e-01	0	0	5.951981e+00	1.807540e+01	RGS4;CAMK2A
GO_Biological_Process_2023	Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065)	1/10	4.890039e-02	1.610431e-01	0	0	2.232435e+01	6.737423e+01	NPY
GO_Biological_Process_2023	Positive Regulation Of Dendrite Development (GO:1900006)	1/10	4.890039e-02	1.610431e-01	0	0	2.232435e+01	6.737423e+01	PTN
GO_Biological_Process_2023	Steroid Hormone Mediated Signaling Pathway (GO:0043401)	1/10	4.890039e-02	1.610431e-01	0	0	2.232435e+01	6.737423e+01	MAPK1
GO_Biological_Process_2023	Positive Regulation Of Macrophage Differentiation (GO:0045651)	1/10	4.890039e-02	1.610431e-01	0	0	2.232435e+01	6.737423e+01	ID2
GO_Biological_Process_2023	Inositol Phosphate Biosynthetic Process (GO:0032958)	1/10	4.890039e-02	1.610431e-01	0	0	2.232435e+01	6.737423e+01	ITPKA
GO_Biological_Process_2023	Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	1/10	4.890039e-02	1.610431e-01	0	0	2.232435e+01	6.737423e+01	DACT2
GO_Biological_Process_2023	Regulation Of Axon Regeneration (GO:0048679)	1/10	4.890039e-02	1.610431e-01	0	0	2.232435e+01	6.737423e+01	PTN
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	1/10	4.890039e-02	1.610431e-01	0	0	2.232435e+01	6.737423e+01	CAMK2A
GO_Biological_Process_2023	Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	2/71	4.921855e-02	1.610431e-01	0	0	5.865424e+00	1.766364e+01	ENC1;CX3CL1
GO_Biological_Process_2023	Synapse Assembly (GO:0007416)	2/71	4.921855e-02	1.610431e-01	0	0	5.865424e+00	1.766364e+01	GPM6A;GABRA1
GO_Biological_Process_2023	Regulation Of Cellular Localization (GO:0060341)	2/72	5.046378e-02	1.638070e-01	0	0	5.781341e+00	1.726597e+01	FKBP1A;VIP
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	2/72	5.046378e-02	1.638070e-01	0	0	5.781341e+00	1.726597e+01	DACT2;CX3CL1
GO_Biological_Process_2023	Monoatomic Cation Transmembrane Transport (GO:0098655)	4/281	5.255728e-02	1.643912e-01	0	0	2.951715e+00	8.695314e+00	FKBP1A;KCNH3;SLC30A3;ATP1A1
GO_Biological_Process_2023	Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	2/74	5.298809e-02	1.643912e-01	0	0	5.620181e+00	1.651034e+01	MEF2C;CX3CL1
GO_Biological_Process_2023	Regulation Of Cytoplasmic Transport (GO:1903649)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	MAPK1
GO_Biological_Process_2023	Regulation Of Leukocyte Tethering Or Rolling (GO:1903236)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	ENC1
GO_Biological_Process_2023	Neurotransmitter Uptake (GO:0001504)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	SNAP25
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070302)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	MAPK1
GO_Biological_Process_2023	Positive Regulation Of Behavior (GO:0048520)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	MEF2C
GO_Biological_Process_2023	Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	ARR3
GO_Biological_Process_2023	Skeletal Muscle Fiber Development (GO:0048741)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	PPP3CA
GO_Biological_Process_2023	Smooth Muscle Cell Differentiation (GO:0051145)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	MEF2C
GO_Biological_Process_2023	Melanocyte Differentiation (GO:0030318)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	FKBP1A
GO_Biological_Process_2023	Regulation Of Astrocyte Differentiation (GO:0048710)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	ID2
GO_Biological_Process_2023	Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844)	1/11	5.365826e-02	1.643912e-01	0	0	2.009091e+01	5.876832e+01	CALM2
GO_Biological_Process_2023	Inorganic Cation Transmembrane Transport (GO:0098662)	4/284	5.424577e-02	1.655711e-01	0	0	2.919643e+00	8.508511e+00	FKBP1A;KCNH3;SLC30A3;ATP1A1
GO_Biological_Process_2023	Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	2/77	5.685706e-02	1.699826e-01	0	0	5.394558e+00	1.546736e+01	MEF2C;CCK
GO_Biological_Process_2023	Chloride Transport (GO:0006821)	2/77	5.685706e-02	1.699826e-01	0	0	5.394558e+00	1.546736e+01	GABRA1;SLC17A7
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	2/77	5.685706e-02	1.699826e-01	0	0	5.394558e+00	1.546736e+01	EGR3;VIP
GO_Biological_Process_2023	Positive Regulation Of Synaptic Transmission (GO:0050806)	2/77	5.685706e-02	1.699826e-01	0	0	5.394558e+00	1.546736e+01	CLSTN1;CACNG3
GO_Biological_Process_2023	Negative Regulation Of Potassium Ion Transport (GO:0043267)	1/12	5.839256e-02	1.699826e-01	0	0	1.826354e+01	5.187882e+01	VIP
GO_Biological_Process_2023	Regulation Of Sensory Perception (GO:0051931)	1/12	5.839256e-02	1.699826e-01	0	0	1.826354e+01	5.187882e+01	VIP
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	5.839256e-02	1.699826e-01	0	0	1.826354e+01	5.187882e+01	MEF2C
GO_Biological_Process_2023	Detection Of Calcium Ion (GO:0005513)	1/12	5.839256e-02	1.699826e-01	0	0	1.826354e+01	5.187882e+01	CALM2
GO_Biological_Process_2023	Secretion (GO:0046903)	1/12	5.839256e-02	1.699826e-01	0	0	1.826354e+01	5.187882e+01	VIP
GO_Biological_Process_2023	Endochondral Bone Morphogenesis (GO:0060350)	1/12	5.839256e-02	1.699826e-01	0	0	1.826354e+01	5.187882e+01	MEF2C
GO_Biological_Process_2023	Sodium Ion Export Across Plasma Membrane (GO:0036376)	1/12	5.839256e-02	1.699826e-01	0	0	1.826354e+01	5.187882e+01	ATP1A1
GO_Biological_Process_2023	Epithelial Cell Morphogenesis (GO:0003382)	1/12	5.839256e-02	1.699826e-01	0	0	1.826354e+01	5.187882e+01	DACT2
GO_Biological_Process_2023	Positive Regulation Of Regulated Secretory Pathway (GO:1903307)	1/12	5.839256e-02	1.699826e-01	0	0	1.826354e+01	5.187882e+01	STX1A
GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	2/79	5.948975e-02	1.725625e-01	0	0	5.253909e+00	1.482628e+01	MEF2C;ID2
GO_Biological_Process_2023	Regulation Of Cytokinesis (GO:0032465)	2/80	6.082171e-02	1.751836e-01	0	0	5.186290e+00	1.452062e+01	CALM1;CALM2
GO_Biological_Process_2023	Calcium Ion Transmembrane Transport (GO:0070588)	2/80	6.082171e-02	1.751836e-01	0	0	5.186290e+00	1.452062e+01	FKBP1A;CACNB3
GO_Biological_Process_2023	Negative Regulation Of Neuroinflammatory Response (GO:0150079)	1/13	6.310341e-02	1.773835e-01	0	0	1.674074e+01	4.625434e+01	CX3CL1
GO_Biological_Process_2023	Body Fluid Secretion (GO:0007589)	1/13	6.310341e-02	1.773835e-01	0	0	1.674074e+01	4.625434e+01	VIP
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)	1/13	6.310341e-02	1.773835e-01	0	0	1.674074e+01	4.625434e+01	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Macrophage Chemotaxis (GO:0010759)	1/13	6.310341e-02	1.773835e-01	0	0	1.674074e+01	4.625434e+01	MAPK1
GO_Biological_Process_2023	Inhibitory Synapse Assembly (GO:1904862)	1/13	6.310341e-02	1.773835e-01	0	0	1.674074e+01	4.625434e+01	GABRA1
GO_Biological_Process_2023	Intracellular Potassium Ion Homeostasis (GO:0030007)	1/13	6.310341e-02	1.773835e-01	0	0	1.674074e+01	4.625434e+01	ATP1A1
GO_Biological_Process_2023	Monoacylglycerol Metabolic Process (GO:0046462)	1/13	6.310341e-02	1.773835e-01	0	0	1.674074e+01	4.625434e+01	DGAT2L6
GO_Biological_Process_2023	Regulation Of Cell Division (GO:0051302)	2/83	6.487838e-02	1.812189e-01	0	0	4.993449e+00	1.365829e+01	CALM1;CALM2
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	3/186	6.657100e-02	1.812189e-01	0	0	3.332263e+00	9.028721e+00	OLFM1;MEF2C;ID2
GO_Biological_Process_2023	Regulation Of Osteoblast Differentiation (GO:0045667)	2/85	6.763219e-02	1.812189e-01	0	0	4.872633e+00	1.312527e+01	PPP3CA;MEF2C
GO_Biological_Process_2023	Calcium-Mediated Signaling (GO:0019722)	2/85	6.763219e-02	1.812189e-01	0	0	4.872633e+00	1.312527e+01	PPP3CA;PPP3R1
GO_Biological_Process_2023	Regulation Of Hemopoiesis (GO:1903706)	1/14	6.779093e-02	1.812189e-01	0	0	1.545221e+01	4.158696e+01	PTN
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)	1/14	6.779093e-02	1.812189e-01	0	0	1.545221e+01	4.158696e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Macrophage Differentiation (GO:0045649)	1/14	6.779093e-02	1.812189e-01	0	0	1.545221e+01	4.158696e+01	ID2
GO_Biological_Process_2023	Regulation Of Microglial Cell Activation (GO:1903978)	1/14	6.779093e-02	1.812189e-01	0	0	1.545221e+01	4.158696e+01	CX3CL1
GO_Biological_Process_2023	Regulation Of Sensory Perception Of Pain (GO:0051930)	1/14	6.779093e-02	1.812189e-01	0	0	1.545221e+01	4.158696e+01	VIP
GO_Biological_Process_2023	Synaptic Transmission, GABAergic (GO:0051932)	1/14	6.779093e-02	1.812189e-01	0	0	1.545221e+01	4.158696e+01	GABRA1
