Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),5/30,3.645208180442666e-07,0.00029817802916021007,0,0,41.8421052631579,620.2959119819114,FKBP1A;PPP3CA;PPP3R1;CALM1;CALM2,1
GO_Biological_Process_2023,Regulation Of Protein Dephosphorylation (GO:0035304),5/40,1.6178435705615912e-06,0.0003222744392558689,0,0,29.872180451127814,398.3280936503916,CALM3;DYNLL1;CALM1;CALM2;PPIA,0
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170),4/19,2.15250350312219e-06,0.0007617566565880603,0,0,55.23611111111112,720.769328837962,FKBP1A;PPP3CA;PPP3R1;CALM2,1
GO_Biological_Process_2023,Modulation Of Chemical Synaptic Transmission (GO:0050804),7/123,2.793728569393864e-06,0.0007617566565880603,0,0,12.837226548016314,164.16416621781042,PPP3CA;MEF2C;CLSTN1;CAMK2A;NPTXR;CPLX2;DLGAP3,1
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),10/284,1.59906384910946e-06,0.000766751115647986,0,0,7.958637469586375,106.21670940978863,SLC24A2;KCNC1;KCNC2;ATP6AP2;ATP2A2;ATP1A3;SLC6A11;ATP2A1;ATP1A2;HCN2,12
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),10/281,1.4532783095974783e-06,0.000766751115647986,0,0,8.047970479704796,108.1783134554551,SLC24A2;KCNC1;KCNC2;ATP6AP2;ATP2A2;ATP1A3;SLC6A11;ATP2A1;ATP1A2;HCN2,12
GO_Biological_Process_2023,Glutamate Catabolic Process (GO:0006538),3/5,1.2040164998000132e-06,0.0007693665433722084,0,0,307.70103092783506,4193.9181292988405,GAD1;GAD2;GLUL,3
GO_Biological_Process_2023,Regulation Of Cardiac Conduction (GO:1903779),4/21,3.2983007697773018e-06,0.0010543568127388,0,0,48.7328431372549,615.1109724012736,ATP2A2;ATP2A1;ATP2B2;ATP2B1,12
GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),7/137,5.714942831324485e-06,0.00137015754381,0,0,11.446650124069478,138.18883959303977,SLC24A2;KCNJ10;KCNC1;KCNC2;ATP1A3;ATP1A2;HCN2,12
GO_Biological_Process_2023,Negative Regulation Of Cation Channel Activity (GO:2001258),4/28,1.0984632189032872e-05,0.0017970858261257,0,0,34.50694444444444,394.0352587856317,FKBP1A;PPP3CA;PPP3R1;CALM2,1
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021),4/27,9.451584250126313e-06,0.0017970858261257,0,0,36.00905797101449,416.60060929912464,PPP3CA;PPP3R1;CALM1;CALM2,1
MSigDB_Hallmark_2020,Oxidative Phosphorylation,7/200,6.570537771122418e-05,0.0021025720867591,0,0,7.685609226140732,74.01495143325761,LDHB;NDUFB8;MDH1;COX4I1;COX5B;COX5A;UQCRH,3
MSigDB_Hallmark_2020,KRAS Signaling Up,6/200,0.0005070298275322483,0.004182996077141,0,0,6.483658697082694,49.19113421381613,CFH;ALDH1A2;SPP1;SPARCL1;APOD;MPZL2,5
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),6/88,5.225598768458717e-06,0.0046403317063913,0,0,15.42656979761287,187.617034331074,FOXC2;SPARC;PTN;APOE;DCN;AGT,5
GO_Biological_Process_2023,Regulation Of Heart Contraction (GO:0008016),5/69,2.464013413076116e-05,0.0047259777262799,0,0,16.3125,173.09412297852825,ATP2A2;ATP2A1;ATP1A2;ATP2B2;ATP2B1,12
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),5/68,2.2945022602053887e-05,0.0056297996963379,0,0,16.572263993316625,177.03171073408737,NDUFB8;COX4I1;COX5B;COX5A;UQCRH,3
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),5/70,2.643098448984932e-05,0.0056297996963379,0,0,16.060728744939272,169.2957173934253,NDUFB8;COX4I1;COX5B;COX5A;UQCRH,3
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",3/16,6.478177589668101e-05,0.0071905611602494,0,0,47.312450436161775,456.30427675438654,COX4I1;COX5B;COX5A,3
