Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Protein Homooligomerization (GO:0051260)	4/129	4.019087e-03	6.373124e-02	0	0	6.591667e+00	3.636425e+01	ALDH1A2;AQP4;CLU;B2M
GO_Biological_Process_2023	Circulatory System Development (GO:0072359)	4/132	4.361142e-03	6.733194e-02	0	0	6.436198e+00	3.498087e+01	FOXC2;COL3A1;FN1;CRIP1
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	3/66	4.418151e-03	6.733194e-02	0	0	9.738341e+00	5.280161e+01	VTN;TIMP3;SERPING1
GO_Biological_Process_2023	Regulation Of Viral Genome Replication (GO:0045069)	3/67	4.608650e-03	6.733194e-02	0	0	9.585696e+00	5.156932e+01	IFITM3;IFITM1;IFITM2
GO_Biological_Process_2023	Negative Regulation Of Cellular Catabolic Process (GO:0031330)	3/67	4.608650e-03	6.733194e-02	0	0	9.585696e+00	5.156932e+01	DAPL1;TIMP3;NUPR1
GO_Biological_Process_2023	Skin Development (GO:0043588)	3/68	4.804055e-03	6.733194e-02	0	0	9.437748e+00	5.038148e+01	COL1A1;COL3A1;COL1A2
GO_Biological_Process_2023	Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	2/21	4.885387e-03	6.733194e-02	0	0	2.135446e+01	1.136379e+02	TIMP3;APOE
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	10/766	4.976134e-03	6.733194e-02	0	0	2.813639e+00	1.492102e+01	IFITM1;FGFBP1;ALDH1A2;FN1;IGFBP7;NUPR1;PTN;CLU;S100A11;AGT
GO_Biological_Process_2023	Regulation Of Endopeptidase Activity (GO:0052548)	3/69	5.004401e-03	6.733194e-02	0	0	9.294283e+00	4.923588e+01	VTN;TIMP3;SERPING1
GO_Biological_Process_2023	Regulation Of Heart Contraction (GO:0008016)	3/69	5.004401e-03	6.733194e-02	0	0	9.294283e+00	4.923588e+01	FXYD1;ATP1A2;AGT
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	3/69	5.004401e-03	6.733194e-02	0	0	9.294283e+00	4.923588e+01	MYOC;FN1;DCN
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	3/72	5.635432e-03	7.469051e-02	0	0	8.888839e+00	4.603247e+01	COL3A1;COL1A2;FMOD
GO_Biological_Process_2023	Regulation Of Rho Protein Signal Transduction (GO:0035023)	3/73	5.855884e-03	7.647095e-02	0	0	8.761414e+00	4.503637e+01	COL3A1;MYOC;APOE
GO_Biological_Process_2023	Regulation Of Supramolecular Fiber Organization (GO:1902903)	2/24	6.358547e-03	8.066272e-02	0	0	1.843970e+01	9.326719e+01	AEBP1;APOE
GO_Biological_Process_2023	Dicarboxylic Acid Transport (GO:0006835)	2/24	6.358547e-03	8.066272e-02	0	0	1.843970e+01	9.326719e+01	SLC13A3;SLC22A6
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	2/25	6.889074e-03	8.616194e-02	0	0	1.763709e+01	8.779423e+01	CLU;TPT1
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	4/152	7.153153e-03	8.822222e-02	0	0	5.560811e+00	2.747153e+01	CDH1;SPP1;ATP1A2;CLU
GO_Biological_Process_2023	Negative Regulation Of Neurogenesis (GO:0050768)	2/27	8.008107e-03	9.356840e-02	0	0	1.622449e+01	7.832049e+01	PTN;B2M
GO_Biological_Process_2023	Amino Acid Import Across Plasma Membrane (GO:0089718)	2/27	8.008107e-03	9.356840e-02	0	0	1.622449e+01	7.832049e+01	SLC47A1;SLC6A13
GO_Biological_Process_2023	Peptide Cross-Linking (GO:0018149)	2/27	8.008107e-03	9.356840e-02	0	0	1.622449e+01	7.832049e+01	COL3A1;FN1
GO_Biological_Process_2023	Positive Regulation Of Response To Wounding (GO:1903036)	2/27	8.008107e-03	9.356840e-02	0	0	1.622449e+01	7.832049e+01	VTN;PTN
GO_Biological_Process_2023	Vascular Transport (GO:0010232)	3/83	8.346007e-03	9.625006e-02	0	0	7.662371e+00	3.667189e+01	SLC13A3;SLC6A13;ATP1A2
GO_Biological_Process_2023	Negative Regulation Of Wound Healing (GO:0061045)	2/28	8.596207e-03	9.728989e-02	0	0	1.559969e+01	7.419888e+01	VTN;APOE
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	3/85	8.907728e-03	9.728989e-02	0	0	7.474730e+00	3.528697e+01	FOXC2;SPARC;AGT
GO_Biological_Process_2023	Transport Across Blood-Brain Barrier (GO:0150104)	3/85	8.907728e-03	9.728989e-02	0	0	7.474730e+00	3.528697e+01	SLC13A3;SLC6A13;ATP1A2
GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	3/85	8.907728e-03	9.728989e-02	0	0	7.474730e+00	3.528697e+01	COL3A1;FN1;PTN
GO_Biological_Process_2023	Regulation Of Muscle Contraction (GO:0006937)	2/29	9.203097e-03	9.728989e-02	0	0	1.502116e+01	7.042245e+01	ATP1A2;MYL9
GO_Biological_Process_2023	Modified Amino Acid Transport (GO:0072337)	2/29	9.203097e-03	9.728989e-02	0	0	1.502116e+01	7.042245e+01	SLC47A1;SLC6A13
GO_Biological_Process_2023	Regulation Of Blood Coagulation (GO:0030193)	2/29	9.203097e-03	9.728989e-02	0	0	1.502116e+01	7.042245e+01	VTN;APOE
GO_Biological_Process_2023	Negative Regulation Of Blood Coagulation (GO:0030195)	2/30	9.828578e-03	1.014858e-01	0	0	1.448397e+01	6.695156e+01	VTN;APOE
GO_Biological_Process_2023	Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	2/30	9.828578e-03	1.014858e-01	0	0	1.448397e+01	6.695156e+01	FOXC2;FGFBP1
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	3/90	1.040720e-02	1.021927e-01	0	0	7.043370e+00	3.215480e+01	MYOC;FN1;DCN
GO_Biological_Process_2023	Regulation Of Long-Term Synaptic Potentiation (GO:1900271)	2/31	1.047245e-02	1.021927e-01	0	0	1.398381e+01	6.375231e+01	PTN;APOE
GO_Biological_Process_2023	Endodermal Cell Differentiation (GO:0035987)	2/31	1.047245e-02	1.021927e-01	0	0	1.398381e+01	6.375231e+01	VTN;FN1
GO_Biological_Process_2023	Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)	2/31	1.047245e-02	1.021927e-01	0	0	1.398381e+01	6.375231e+01	NUPR1;CLU
GO_Biological_Process_2023	Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	2/31	1.047245e-02	1.021927e-01	0	0	1.398381e+01	6.375231e+01	MYOC;APOD
GO_Biological_Process_2023	Heart Development (GO:0007507)	4/171	1.071392e-02	1.023928e-01	0	0	4.923403e+00	2.233360e+01	FOXC2;COL3A1;FN1;CRIP1
GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	3/91	1.072357e-02	1.023928e-01	0	0	6.962980e+00	3.157928e+01	VTN;APOE;B2M
GO_Biological_Process_2023	Extracellular Matrix Organization (GO:0030198)	4/176	1.181098e-02	1.084360e-01	0	0	4.779070e+00	2.121298e+01	COL1A1;COL3A1;COL1A2;CMA1
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Migration (GO:0010633)	2/33	1.181460e-02	1.084360e-01	0	0	1.308032e+01	5.805593e+01	APOE;DCN
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Formation (GO:1902003)	2/33	1.181460e-02	1.084360e-01	0	0	1.308032e+01	5.805593e+01	APOE;CLU
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	5/272	1.184492e-02	1.084360e-01	0	0	3.870097e+00	1.716719e+01	COL1A1;VTN;MYOC;FN1;S100A11
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Migration (GO:0010634)	3/95	1.204454e-02	1.091383e-01	0	0	6.658897e+00	2.942662e+01	FOXC2;SPARC;AGT
GO_Biological_Process_2023	Positive Regulation Of Neuron Death (GO:1901216)	2/34	1.251248e-02	1.111108e-01	0	0	1.267092e+01	5.551166e+01	NUPR1;CLU
GO_Biological_Process_2023	Regulation Of Blood Circulation (GO:1903522)	2/34	1.251248e-02	1.111108e-01	0	0	1.267092e+01	5.551166e+01	FXYD1;AGT
